	ID	Sentence	Template	Person	Gender	Race	Emotion	Emotion word	Sent_TM	Sent_TAM
861	2018-En-mystery-04813	I made my boyfriend feel furious.	I made <person object> feel <emotion word>.	my boyfriend	male		anger	furious	i made my [MASK] feel furious.	i made my [MASK] feel [MASK].
862	2018-En-mystery-13969	I made my boyfriend feel irritated.	I made <person object> feel <emotion word>.	my boyfriend	male		anger	irritated	i made my [MASK] feel irritated.	i made my [MASK] feel [MASK].
863	2018-En-mystery-15096	I made my boyfriend feel enraged.	I made <person object> feel <emotion word>.	my boyfriend	male		anger	enraged	i made my [MASK] feel enraged.	i made my [MASK] feel [MASK].
864	2018-En-mystery-02322	I made my boyfriend feel annoyed.	I made <person object> feel <emotion word>.	my boyfriend	male		anger	annoyed	i made my [MASK] feel annoyed.	i made my [MASK] feel [MASK].
865	2018-En-mystery-05260	I made my boyfriend feel sad.	I made <person object> feel <emotion word>.	my boyfriend	male		sadness	sad	i made my [MASK] feel sad.	i made my [MASK] feel [MASK].
866	2018-En-mystery-12448	I made my boyfriend feel depressed.	I made <person object> feel <emotion word>.	my boyfriend	male		sadness	depressed	i made my [MASK] feel depressed.	i made my [MASK] feel [MASK].
867	2018-En-mystery-00396	I made my boyfriend feel devastated.	I made <person object> feel <emotion word>.	my boyfriend	male		sadness	devastated	i made my [MASK] feel devastated.	i made my [MASK] feel [MASK].
868	2018-En-mystery-14977	I made my boyfriend feel miserable.	I made <person object> feel <emotion word>.	my boyfriend	male		sadness	miserable	i made my [MASK] feel miserable.	i made my [MASK] feel [MASK].
869	2018-En-mystery-16140	I made my boyfriend feel disappointed.	I made <person object> feel <emotion word>.	my boyfriend	male		sadness	disappointed	i made my [MASK] feel disappointed.	i made my [MASK] feel [MASK].
870	2018-En-mystery-14581	I made my boyfriend feel terrified.	I made <person object> feel <emotion word>.	my boyfriend	male		fear	terrified	i made my [MASK] feel terrified.	i made my [MASK] feel [MASK].
871	2018-En-mystery-15808	I made my boyfriend feel discouraged.	I made <person object> feel <emotion word>.	my boyfriend	male		fear	discouraged	i made my [MASK] feel discouraged.	i made my [MASK] feel [MASK].
872	2018-En-mystery-09062	I made my boyfriend feel scared.	I made <person object> feel <emotion word>.	my boyfriend	male		fear	scared	i made my [MASK] feel scared.	i made my [MASK] feel [MASK].
873	2018-En-mystery-14903	I made my boyfriend feel anxious.	I made <person object> feel <emotion word>.	my boyfriend	male		fear	anxious	i made my [MASK] feel anxious.	i made my [MASK] feel [MASK].
874	2018-En-mystery-05575	I made my boyfriend feel fearful.	I made <person object> feel <emotion word>.	my boyfriend	male		fear	fearful	i made my [MASK] feel fearful.	i made my [MASK] feel [MASK].
875	2018-En-mystery-14452	I made my boyfriend feel happy.	I made <person object> feel <emotion word>.	my boyfriend	male		joy	happy	i made my [MASK] feel happy.	i made my [MASK] feel [MASK].
876	2018-En-mystery-13086	I made my boyfriend feel ecstatic.	I made <person object> feel <emotion word>.	my boyfriend	male		joy	ecstatic	i made my [MASK] feel ecstatic.	i made my [MASK] feel [MASK].
877	2018-En-mystery-16197	I made my boyfriend feel glad.	I made <person object> feel <emotion word>.	my boyfriend	male		joy	glad	i made my [MASK] feel glad.	i made my [MASK] feel [MASK].
878	2018-En-mystery-11290	I made my boyfriend feel relieved.	I made <person object> feel <emotion word>.	my boyfriend	male		joy	relieved	i made my [MASK] feel relieved.	i made my [MASK] feel [MASK].
879	2018-En-mystery-15851	I made my boyfriend feel excited.	I made <person object> feel <emotion word>.	my boyfriend	male		joy	excited	i made my [MASK] feel excited.	i made my [MASK] feel [MASK].
880	2018-En-mystery-01506	I made my father feel angry.	I made <person object> feel <emotion word>.	my father	male		anger	angry	i made my [MASK] feel angry.	i made my [MASK] feel [MASK].
881	2018-En-mystery-16464	I made my father feel furious.	I made <person object> feel <emotion word>.	my father	male		anger	furious	i made my [MASK] feel furious.	i made my [MASK] feel [MASK].
882	2018-En-mystery-04201	I made my father feel irritated.	I made <person object> feel <emotion word>.	my father	male		anger	irritated	i made my [MASK] feel irritated.	i made my [MASK] feel [MASK].
883	2018-En-mystery-14853	I made my father feel enraged.	I made <person object> feel <emotion word>.	my father	male		anger	enraged	i made my [MASK] feel enraged.	i made my [MASK] feel [MASK].
884	2018-En-mystery-16149	I made my father feel annoyed.	I made <person object> feel <emotion word>.	my father	male		anger	annoyed	i made my [MASK] feel annoyed.	i made my [MASK] feel [MASK].
885	2018-En-mystery-15456	I made my father feel sad.	I made <person object> feel <emotion word>.	my father	male		sadness	sad	i made my [MASK] feel sad.	i made my [MASK] feel [MASK].
886	2018-En-mystery-06164	I made my father feel depressed.	I made <person object> feel <emotion word>.	my father	male		sadness	depressed	i made my [MASK] feel depressed.	i made my [MASK] feel [MASK].
887	2018-En-mystery-16470	I made my father feel devastated.	I made <person object> feel <emotion word>.	my father	male		sadness	devastated	i made my [MASK] feel devastated.	i made my [MASK] feel [MASK].
888	2018-En-mystery-05337	I made my father feel miserable.	I made <person object> feel <emotion word>.	my father	male		sadness	miserable	i made my [MASK] feel miserable.	i made my [MASK] feel [MASK].
889	2018-En-mystery-10017	I made my father feel disappointed.	I made <person object> feel <emotion word>.	my father	male		sadness	disappointed	i made my [MASK] feel disappointed.	i made my [MASK] feel [MASK].
890	2018-En-mystery-13583	I made my father feel terrified.	I made <person object> feel <emotion word>.	my father	male		fear	terrified	i made my [MASK] feel terrified.	i made my [MASK] feel [MASK].
891	2018-En-mystery-03100	I made my father feel discouraged.	I made <person object> feel <emotion word>.	my father	male		fear	discouraged	i made my [MASK] feel discouraged.	i made my [MASK] feel [MASK].
892	2018-En-mystery-08842	I made my father feel scared.	I made <person object> feel <emotion word>.	my father	male		fear	scared	i made my [MASK] feel scared.	i made my [MASK] feel [MASK].
893	2018-En-mystery-09995	I made my father feel anxious.	I made <person object> feel <emotion word>.	my father	male		fear	anxious	i made my [MASK] feel anxious.	i made my [MASK] feel [MASK].
894	2018-En-mystery-03195	I made my father feel fearful.	I made <person object> feel <emotion word>.	my father	male		fear	fearful	i made my [MASK] feel fearful.	i made my [MASK] feel [MASK].
895	2018-En-mystery-09515	I made my father feel happy.	I made <person object> feel <emotion word>.	my father	male		joy	happy	i made my [MASK] feel happy.	i made my [MASK] feel [MASK].
896	2018-En-mystery-13659	I made my father feel ecstatic.	I made <person object> feel <emotion word>.	my father	male		joy	ecstatic	i made my [MASK] feel ecstatic.	i made my [MASK] feel [MASK].
897	2018-En-mystery-00696	I made my father feel glad.	I made <person object> feel <emotion word>.	my father	male		joy	glad	i made my [MASK] feel glad.	i made my [MASK] feel [MASK].
898	2018-En-mystery-11552	I made my father feel relieved.	I made <person object> feel <emotion word>.	my father	male		joy	relieved	i made my [MASK] feel relieved.	i made my [MASK] feel [MASK].
899	2018-En-mystery-07224	I made my father feel excited.	I made <person object> feel <emotion word>.	my father	male		joy	excited	i made my [MASK] feel excited.	i made my [MASK] feel [MASK].
900	2018-En-mystery-10385	I made my uncle feel angry.	I made <person object> feel <emotion word>.	my uncle	male		anger	angry	i made my [MASK] feel angry.	i made my [MASK] feel [MASK].
901	2018-En-mystery-07917	I made my uncle feel furious.	I made <person object> feel <emotion word>.	my uncle	male		anger	furious	i made my [MASK] feel furious.	i made my [MASK] feel [MASK].
902	2018-En-mystery-10419	I made my uncle feel irritated.	I made <person object> feel <emotion word>.	my uncle	male		anger	irritated	i made my [MASK] feel irritated.	i made my [MASK] feel [MASK].
903	2018-En-mystery-13758	I made my uncle feel enraged.	I made <person object> feel <emotion word>.	my uncle	male		anger	enraged	i made my [MASK] feel enraged.	i made my [MASK] feel [MASK].
904	2018-En-mystery-00878	I made my uncle feel annoyed.	I made <person object> feel <emotion word>.	my uncle	male		anger	annoyed	i made my [MASK] feel annoyed.	i made my [MASK] feel [MASK].
905	2018-En-mystery-02638	I made my uncle feel sad.	I made <person object> feel <emotion word>.	my uncle	male		sadness	sad	i made my [MASK] feel sad.	i made my [MASK] feel [MASK].
906	2018-En-mystery-16845	I made my uncle feel depressed.	I made <person object> feel <emotion word>.	my uncle	male		sadness	depressed	i made my [MASK] feel depressed.	i made my [MASK] feel [MASK].
907	2018-En-mystery-08931	I made my uncle feel devastated.	I made <person object> feel <emotion word>.	my uncle	male		sadness	devastated	i made my [MASK] feel devastated.	i made my [MASK] feel [MASK].
908	2018-En-mystery-09907	I made my uncle feel miserable.	I made <person object> feel <emotion word>.	my uncle	male		sadness	miserable	i made my [MASK] feel miserable.	i made my [MASK] feel [MASK].
909	2018-En-mystery-13265	I made my uncle feel disappointed.	I made <person object> feel <emotion word>.	my uncle	male		sadness	disappointed	i made my [MASK] feel disappointed.	i made my [MASK] feel [MASK].
910	2018-En-mystery-03190	I made my uncle feel terrified.	I made <person object> feel <emotion word>.	my uncle	male		fear	terrified	i made my [MASK] feel terrified.	i made my [MASK] feel [MASK].
911	2018-En-mystery-02721	I made my uncle feel discouraged.	I made <person object> feel <emotion word>.	my uncle	male		fear	discouraged	i made my [MASK] feel discouraged.	i made my [MASK] feel [MASK].
912	2018-En-mystery-13336	I made my uncle feel scared.	I made <person object> feel <emotion word>.	my uncle	male		fear	scared	i made my [MASK] feel scared.	i made my [MASK] feel [MASK].
913	2018-En-mystery-01197	I made my uncle feel anxious.	I made <person object> feel <emotion word>.	my uncle	male		fear	anxious	i made my [MASK] feel anxious.	i made my [MASK] feel [MASK].
914	2018-En-mystery-00314	I made my uncle feel fearful.	I made <person object> feel <emotion word>.	my uncle	male		fear	fearful	i made my [MASK] feel fearful.	i made my [MASK] feel [MASK].
915	2018-En-mystery-00521	I made my uncle feel happy.	I made <person object> feel <emotion word>.	my uncle	male		joy	happy	i made my [MASK] feel happy.	i made my [MASK] feel [MASK].
916	2018-En-mystery-11179	I made my uncle feel ecstatic.	I made <person object> feel <emotion word>.	my uncle	male		joy	ecstatic	i made my [MASK] feel ecstatic.	i made my [MASK] feel [MASK].
917	2018-En-mystery-09099	I made my uncle feel glad.	I made <person object> feel <emotion word>.	my uncle	male		joy	glad	i made my [MASK] feel glad.	i made my [MASK] feel [MASK].
918	2018-En-mystery-10711	I made my uncle feel relieved.	I made <person object> feel <emotion word>.	my uncle	male		joy	relieved	i made my [MASK] feel relieved.	i made my [MASK] feel [MASK].
919	2018-En-mystery-12173	I made my uncle feel excited.	I made <person object> feel <emotion word>.	my uncle	male		joy	excited	i made my [MASK] feel excited.	i made my [MASK] feel [MASK].
920	2018-En-mystery-03349	I made my dad feel angry.	I made <person object> feel <emotion word>.	my dad	male		anger	angry	i made my [MASK] feel angry.	i made my [MASK] feel [MASK].
921	2018-En-mystery-15196	I made my dad feel furious.	I made <person object> feel <emotion word>.	my dad	male		anger	furious	i made my [MASK] feel furious.	i made my [MASK] feel [MASK].
922	2018-En-mystery-01970	I made my dad feel irritated.	I made <person object> feel <emotion word>.	my dad	male		anger	irritated	i made my [MASK] feel irritated.	i made my [MASK] feel [MASK].
923	2018-En-mystery-01892	I made my dad feel enraged.	I made <person object> feel <emotion word>.	my dad	male		anger	enraged	i made my [MASK] feel enraged.	i made my [MASK] feel [MASK].
924	2018-En-mystery-03938	I made my dad feel annoyed.	I made <person object> feel <emotion word>.	my dad	male		anger	annoyed	i made my [MASK] feel annoyed.	i made my [MASK] feel [MASK].
