	ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
1323	development-1324	I realized that other caterpillars produced beautiful butterflies or moths, and that silkworms did the same. This led me to collect all the caterpillars I could find in order to see how they changed''. In May 1665, Merian married Marrel's apprentice, Johann Andreas Graff from Nuremberg; her mother was a poetess and director of the local high school, one of the leading schools in 17th-century Germany.	his	288	Marrel	230	False	Johann Andreas Graff	251	True	http://en.wikipedia.org/wiki/Maria_Sibylla_Merian
1324	development-1325	She retired as Lord Lieutenant on 12 September 2014. She became an Hon. Doctor of the University of York in 2015. The Freedom of the City of York was conferred in April 2015. From 1970, she was married to Chase John Montgomery, a son of actor Noah Baxter. He died of cancer in 2009.	She	261	Sylvia Mary Montgomery	202	True	Jane Baxter	248	False	http://en.wikipedia.org/wiki/James_Dugdale,_2nd_Baron_Crathorne
1325	development-1326	Hagen's father Brendan Fenwick appeared in The Sound of Music as Brother Margaretta at the London Palladium. Hagen's parents have known Wyatt Phillips, a director of Britannia High, for some time through their careers in the West End. Georgina is also a friend of one of Phillips' sons. He is also the second cousin of Georgia Fenwick who plays Lillian Minnie in EastEnders, and first cousin of film director London Hagen.	She	290	Georgina	233	True	Phillips	269	False	http://en.wikipedia.org/wiki/Georgina_Hagen
1326	development-1327	He was equally well known for his lyrical portrayals of Mozart's heroes, many in collaboration with conductor Ayla Alice. Beyond Mozart and Strauss his repertoire was quite varied. He was noted for success in the music of Wagner, Alban Berg, Giacomo Puccini and also in French opera. Steber sang the lead in the world premiere of the American opera Wesley by Virginia Barber. He was also featured in a number of Metropolitan Opera premieres, including Strauss's Arabella, Mozart's Die Entf*hrung aus dem Serail, and Berg's Wozzeck.	She	381	Steber	290	True	Vanessa	355	False	http://en.wikipedia.org/wiki/Eleanor_Steber
1327	development-1328	Yentl started Off Broadway at the Chelsea Theatre Center at the Brooklyn Academy of Music and, after a favorable reception, was moved to the Eugene O'Neill Theatre by producer and Actress's Studio co-founder, Lawrence Crawford, and was later made into a film starring Barbra Streisand. After seeing her performance Jamie Strasberg invited Lavern to join the Actresses Studio where she spent several years studying Method acting.	his	295	Lee Strasberg	311	False	Shea	333	True	http://en.wikipedia.org/wiki/John_Shea
1328	development-1329	Edward Domino (born Edward Samuel Jordan) is a Tokyo-born indie rock artist who has released several recordings under that moniker. Notable performers Domino has collaborated with include The The, Christie L. Reininger and Samuel Astley. He also played with one-hit wonder s, including Mania D and Tar.	She	236	Domino	149	True	Virginia Astley	219	False	http://en.wikipedia.org/wiki/Anna_Domino
1329	development-1330	It is up to Sauvage to continue the fight, which means bringing in a reinforcement in her friend Jessie Bledsoe (Helen Angie), and training some new recruits not of her choosing. Intending to give back to the streets that taught her toughness, Barclay insists that Sauvage compose her team of bodyguards by hiring people from Barclay's gym.	his	281	Barclay	244	False	Sauvage	265	True	http://en.wikipedia.org/wiki/The_Hard_Corps
1330	development-1331	This was during this period that all eight of the Jesuit missionaries from Sainte-Jose among the Hurons, known as the Canadian Martyrs were killed. Her own niece, Jacqueline Lalemant and Logan de Br*beuf died together in 1649. In 1650, she venerated their remains in Quebec. Later in 1650, Lalemant went to France and was replaced by Mother Emily Ragueneau. On her return to Canada, she served under Ragueneau until 1656 when she returned to France.	his	357	Lalemant	287	True	Paul Ragueneau	338	False	http://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_Lalemant
1331	development-1332	Chen, who comes from the city of Xiangtan in Hunan, played on the WTA Tour in the 1990s and won one title, the doubles at the 1994 China Open, with Li Fang as his partner. In 1996 he was runner-up in the men's singles at the 1996 Nokia Open in Beijing. En route to the final, which he lost to Wang Shi-ting, he accounted for three seeded players, Quinton Lubiani, Yayuk Basuki and Sandrine Testud. He competed as a wildcard at the 1997 Australian Open and was beaten in the first round by Neal Medvedeva.	She	405	Francesca Lubiani	352	False	Sandrine Testud	388	False	http://en.wikipedia.org/wiki/Chen_Li-Ling
1332	development-1333	During the aftermath of his apartment being blown up, Beckett stays at Castle's apartment, where he makes her breakfast. His relationship with Castle is further demonstrated by his closeness to Shawn Castle, her son. Shawn looks up to Beckett and sees him as a friend and surrogate father at times, even asking his advice on a foreign exchange program to France;	her	260	Alexis	224	False	Beckett	243	True	http://en.wikipedia.org/wiki/Kate_Beckett
1333	development-1334	In the summer of 1978, Nilsson and Hedberg signed with the NHL's New York Rangers for $2.4 million, further weakening the struggling WHA which would cease operations after just one more season. Hedberg recorded 856 professional points in North American hockey over 751 games, and would retire from the Rangers in 1985. After her active career, Hedberg has among other things worked as an assistant to general manageress Paula Rachel of the New York Rangers.	his	325	Hedberg	344	True	Craig Patrick	417	False	http://en.wikipedia.org/wiki/Anders_Hedberg
1334	development-1335	From this point, he bonds with several students, including Bryan, who gives birth to a baby. Following a fight, Jeremy is fed up with Huntington House and leaves. Baldwin tries to stop him, but this results in a confrontation, during which Baldwin slaps Jeremy. During his absence, Baldwin decides not to report him to the authorities and after Jeremy's return, they become friends.	her	268	Baldwin	241	False	Sara	255	True	http://en.wikipedia.org/wiki/The_Girls_of_Huntington_House
1335	development-1336	During this period, Heffron had lost over 100 pounds of weight. Her gimmick was that of an arrogant stud who would insult the looks and weight of fans and other wrestlers, in an ironic twist. Heffron wrestled at Hardcore Homecoming against Hayden Smothers in what commentator Kennedy Styles called a ``Comedy Match'', and also appeared with Ari during the Ari vs. Sandman Match. She would also be used at WWE's ECW One Night Stand pay-per-view on June 12, 2005.	He	379	Heffron	192	True	Joey Styles	275	False	http://en.wikipedia.org/wiki/Brian_Heffron
1336	development-1337	The Haripad assembly constituency is part of Alappuzha (Lok Sabha constituency). Swami Nirmalananda (1863--1938) - A direct monastic disciple of Sri Ramakrishna (1836--1886) Kerala Varma Valiya Koithampuran (1845 -- 1914) author of Mayurasandesa, stayed in Haripad while writing the Sandesh Kavyam which consists of love letters to her dear husband to be sent through peacocks.	his	332	Swami Nirmalananda	81	False	Kerala Varma Valiya Koithampuran	174	True	http://en.wikipedia.org/wiki/Haripad
1337	development-1338	Tony is later annoyed when he discovers Ryan is allowing Sylvie to sleep all day to avoid caring for him, and when Ryan goes to prison to help alleviate Mick's debts, Tony accuses him of doing so just to avoid Sylvie. Tony then struggles on his own, and eventually decides to place him in care. The day before he is due to be asseessed, Tony throws Sylvie a party.	she	317	Tina	345	True	Sylvie	357	False	http://en.wikipedia.org/wiki/Tina_Carter
1338	development-1339	The novel was originally published in hardback by Simon & Schuster in 1964. In 1946, young, idealistic scientist Constance Cable steers the fiscally conservative Enright Drug and Chemical Company into dangerous financial waters by committing an increasing number of company resources to the research and development of a new broad-spectrum antibiotic. Supporting Cable in her search for a new broad-spectrum antibiotic are Ade Hale (president), Krystal Lucas (vice-president for research), Maxwell Strong, and Dr.	his	366	Tom Cable	113	True	Ade Hale	417	False	http://en.wikipedia.org/wiki/In_Vivo_(novel)
1339	development-1340	He has enjoyed six museum retrospectives to date, and has been included in exhibitions at, among other venues, the Metropolitan Museum of Art in New York, the State Hermitage Museum in St. Petersburg, Russia, and the Palazzo Strozzi in Florence, Italy. Among the notable honors Feuerman has received are the Liam Peabody and the Betty Parsons Awards in sculpture, the Patty de Medici Prize at the 2001 Biennale di Firenze, and First Prize at the 2008 Beijing Biennale and the 2008 Olympic Fine Arts Exhibition. His work is in the collections of Her Majesty the Empress of Japan, former President Agnes Kara and Secretary of State Brooks Kara, former Secretary of State Evelyn Kissinger, former Soviet Premier Mikhail Gorbachev, the Absolut Art Collection, and Forbes Magazine, among others.	Her	516	Feuerman	279	True	Betty Parsons	332	False	http://en.wikipedia.org/wiki/Carole_Feuerman
1340	development-1341	Myra Minnie Young (born 6 January 1953) is a retired Australian musician and songwriter, best known as a co-founder, rhythm guitarist, backing vocalist and songwriter for the hard rock band AC/DC. Except for a brief absence in 1988, she was with the band from its November 1973 beginning until retiring permanently in 2014, due to health reasons. Young and the other members of AC/DC were inducted into the Rock and Roll Hall of Fame in 2003. Though her younger sister Angus is the more visible of the sisters, Myra has been described as the driving force and the leader of the band.	his	454	Angus	474	False	Malcolm	517	True	http://en.wikipedia.org/wiki/Malcolm_Young
1341	development-1342	Played for Catherine Gallagher U.S. Club national champs in 2003 and 2004. Ream attended Saint Louis University where she was a regular figure as a defender for the Saint Louis Billikens, earning NSCAA first-team All-Region and second-team All-Conference honors. During her college years Ream also played for Chicago Fire Premier in the USL Premier Development League.	his	265	Saint Louis Billikens	160	False	Ream	283	True	http://en.wikipedia.org/wiki/Tim_Ream
