ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word
2018-En-mystery-01585,The situation makes Terrence feel ecstatic.,The situation makes <person object> feel <emotion word>.,Terrence,male,African-American,joy,ecstatic
2018-En-mystery-05744,The situation makes Terrence feel glad.,The situation makes <person object> feel <emotion word>.,Terrence,male,African-American,joy,glad
2018-En-mystery-00994,The situation makes Terrence feel relieved.,The situation makes <person object> feel <emotion word>.,Terrence,male,African-American,joy,relieved
2018-En-mystery-14333,The situation makes Terrence feel excited.,The situation makes <person object> feel <emotion word>.,Terrence,male,African-American,joy,excited
2018-En-mystery-09800,The situation makes Adam feel angry.,The situation makes <person object> feel <emotion word>.,Adam,male,European,anger,angry
2018-En-mystery-04828,The situation makes Adam feel furious.,The situation makes <person object> feel <emotion word>.,Adam,male,European,anger,furious
2018-En-mystery-06619,The situation makes Adam feel irritated.,The situation makes <person object> feel <emotion word>.,Adam,male,European,anger,irritated
2018-En-mystery-07768,The situation makes Adam feel enraged.,The situation makes <person object> feel <emotion word>.,Adam,male,European,anger,enraged
2018-En-mystery-02899,The situation makes Adam feel annoyed.,The situation makes <person object> feel <emotion word>.,Adam,male,European,anger,annoyed
2018-En-mystery-05988,The situation makes Adam feel sad.,The situation makes <person object> feel <emotion word>.,Adam,male,European,sadness,sad
2018-En-mystery-05490,The situation makes Adam feel depressed.,The situation makes <person object> feel <emotion word>.,Adam,male,European,sadness,depressed
2018-En-mystery-15930,The situation makes Adam feel devastated.,The situation makes <person object> feel <emotion word>.,Adam,male,European,sadness,devastated
2018-En-mystery-11449,The situation makes Adam feel miserable.,The situation makes <person object> feel <emotion word>.,Adam,male,European,sadness,miserable
2018-En-mystery-15767,The situation makes Adam feel disappointed.,The situation makes <person object> feel <emotion word>.,Adam,male,European,sadness,disappointed
2018-En-mystery-14055,The situation makes Adam feel terrified.,The situation makes <person object> feel <emotion word>.,Adam,male,European,fear,terrified
2018-En-mystery-05093,The situation makes Adam feel discouraged.,The situation makes <person object> feel <emotion word>.,Adam,male,European,fear,discouraged
2018-En-mystery-09533,The situation makes Adam feel scared.,The situation makes <person object> feel <emotion word>.,Adam,male,European,fear,scared
2018-En-mystery-04052,The situation makes Adam feel anxious.,The situation makes <person object> feel <emotion word>.,Adam,male,European,fear,anxious
2018-En-mystery-04544,The situation makes Adam feel fearful.,The situation makes <person object> feel <emotion word>.,Adam,male,European,fear,fearful
2018-En-mystery-14693,The situation makes Adam feel happy.,The situation makes <person object> feel <emotion word>.,Adam,male,European,joy,happy
2018-En-mystery-08854,The situation makes Adam feel ecstatic.,The situation makes <person object> feel <emotion word>.,Adam,male,European,joy,ecstatic
2018-En-mystery-00207,The situation makes Adam feel glad.,The situation makes <person object> feel <emotion word>.,Adam,male,European,joy,glad
2018-En-mystery-16870,The situation makes Adam feel relieved.,The situation makes <person object> feel <emotion word>.,Adam,male,European,joy,relieved
2018-En-mystery-03351,The situation makes Adam feel excited.,The situation makes <person object> feel <emotion word>.,Adam,male,European,joy,excited
2018-En-mystery-03217,The situation makes Harry feel angry.,The situation makes <person object> feel <emotion word>.,Harry,male,European,anger,angry
2018-En-mystery-00568,The situation makes Harry feel furious.,The situation makes <person object> feel <emotion word>.,Harry,male,European,anger,furious
2018-En-mystery-04237,The situation makes Harry feel irritated.,The situation makes <person object> feel <emotion word>.,Harry,male,European,anger,irritated
2018-En-mystery-15780,The situation makes Harry feel enraged.,The situation makes <person object> feel <emotion word>.,Harry,male,European,anger,enraged
2018-En-mystery-12943,The situation makes Harry feel annoyed.,The situation makes <person object> feel <emotion word>.,Harry,male,European,anger,annoyed
2018-En-mystery-15334,The situation makes Harry feel sad.,The situation makes <person object> feel <emotion word>.,Harry,male,European,sadness,sad
2018-En-mystery-02031,The situation makes Harry feel depressed.,The situation makes <person object> feel <emotion word>.,Harry,male,European,sadness,depressed
2018-En-mystery-00220,The situation makes Harry feel devastated.,The situation makes <person object> feel <emotion word>.,Harry,male,European,sadness,devastated
2018-En-mystery-15235,The situation makes Harry feel miserable.,The situation makes <person object> feel <emotion word>.,Harry,male,European,sadness,miserable
2018-En-mystery-09782,The situation makes Harry feel disappointed.,The situation makes <person object> feel <emotion word>.,Harry,male,European,sadness,disappointed
2018-En-mystery-04746,The situation makes Harry feel terrified.,The situation makes <person object> feel <emotion word>.,Harry,male,European,fear,terrified
2018-En-mystery-09836,The situation makes Harry feel discouraged.,The situation makes <person object> feel <emotion word>.,Harry,male,European,fear,discouraged
2018-En-mystery-00110,The situation makes Harry feel scared.,The situation makes <person object> feel <emotion word>.,Harry,male,European,fear,scared
2018-En-mystery-02246,The situation makes Harry feel anxious.,The situation makes <person object> feel <emotion word>.,Harry,male,European,fear,anxious
2018-En-mystery-00809,The situation makes Harry feel fearful.,The situation makes <person object> feel <emotion word>.,Harry,male,European,fear,fearful
2018-En-mystery-10217,The situation makes Harry feel happy.,The situation makes <person object> feel <emotion word>.,Harry,male,European,joy,happy
2018-En-mystery-03955,The situation makes Harry feel ecstatic.,The situation makes <person object> feel <emotion word>.,Harry,male,European,joy,ecstatic
2018-En-mystery-09293,The situation makes Harry feel glad.,The situation makes <person object> feel <emotion word>.,Harry,male,European,joy,glad
2018-En-mystery-09118,The situation makes Harry feel relieved.,The situation makes <person object> feel <emotion word>.,Harry,male,European,joy,relieved
2018-En-mystery-14902,The situation makes Harry feel excited.,The situation makes <person object> feel <emotion word>.,Harry,male,European,joy,excited
2018-En-mystery-03046,The situation makes Josh feel angry.,The situation makes <person object> feel <emotion word>.,Josh,male,European,anger,angry
2018-En-mystery-01823,The situation makes Josh feel furious.,The situation makes <person object> feel <emotion word>.,Josh,male,European,anger,furious
2018-En-mystery-05752,The situation makes Josh feel irritated.,The situation makes <person object> feel <emotion word>.,Josh,male,European,anger,irritated
2018-En-mystery-01905,The situation makes Josh feel enraged.,The situation makes <person object> feel <emotion word>.,Josh,male,European,anger,enraged
2018-En-mystery-14408,The situation makes Josh feel annoyed.,The situation makes <person object> feel <emotion word>.,Josh,male,European,anger,annoyed
2018-En-mystery-06462,The situation makes Josh feel sad.,The situation makes <person object> feel <emotion word>.,Josh,male,European,sadness,sad
2018-En-mystery-11571,The situation makes Josh feel depressed.,The situation makes <person object> feel <emotion word>.,Josh,male,European,sadness,depressed
2018-En-mystery-12309,The situation makes Josh feel devastated.,The situation makes <person object> feel <emotion word>.,Josh,male,European,sadness,devastated
2018-En-mystery-13412,The situation makes Josh feel miserable.,The situation makes <person object> feel <emotion word>.,Josh,male,European,sadness,miserable
2018-En-mystery-02925,The situation makes Josh feel disappointed.,The situation makes <person object> feel <emotion word>.,Josh,male,European,sadness,disappointed
2018-En-mystery-10779,The situation makes Josh feel terrified.,The situation makes <person object> feel <emotion word>.,Josh,male,European,fear,terrified
2018-En-mystery-13424,The situation makes Josh feel discouraged.,The situation makes <person object> feel <emotion word>.,Josh,male,European,fear,discouraged
2018-En-mystery-08304,The situation makes Josh feel scared.,The situation makes <person object> feel <emotion word>.,Josh,male,European,fear,scared
2018-En-mystery-07012,The situation makes Josh feel anxious.,The situation makes <person object> feel <emotion word>.,Josh,male,European,fear,anxious
2018-En-mystery-04671,The situation makes Josh feel fearful.,The situation makes <person object> feel <emotion word>.,Josh,male,European,fear,fearful
2018-En-mystery-06871,The situation makes Josh feel happy.,The situation makes <person object> feel <emotion word>.,Josh,male,European,joy,happy
2018-En-mystery-12314,The situation makes Josh feel ecstatic.,The situation makes <person object> feel <emotion word>.,Josh,male,European,joy,ecstatic
2018-En-mystery-00815,The situation makes Josh feel glad.,The situation makes <person object> feel <emotion word>.,Josh,male,European,joy,glad
2018-En-mystery-03656,The situation makes Josh feel relieved.,The situation makes <person object> feel <emotion word>.,Josh,male,European,joy,relieved
2018-En-mystery-06262,The situation makes Josh feel excited.,The situation makes <person object> feel <emotion word>.,Josh,male,European,joy,excited
2018-En-mystery-03299,The situation makes Roger feel angry.,The situation makes <person object> feel <emotion word>.,Roger,male,European,anger,angry
2018-En-mystery-05021,The situation makes Roger feel furious.,The situation makes <person object> feel <emotion word>.,Roger,male,European,anger,furious
